s1_name,patch_id,latitude,longitude,country,season,climate_zone
S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_29_46,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_29_46,61.72924106209429,27.669557768412737,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_33_23,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_33_23,61.976504478748396,27.766548949593183,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_35_65,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_35_65,61.523851043069854,27.800497565465403,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180516T044113_35VNJ_36_54,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_36_54,61.642202722477855,27.826201740694216,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_46_26,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_46_26,61.94221941578563,28.062986932876974,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_47_55,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_47_55,61.629701921473504,28.07488811456584,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_50_53,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_50_53,61.65069228163426,28.143579201189517,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_51_55,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_51_55,61.6289607275587,28.16541548166826,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_57_61,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_57_61,61.563118075989124,28.298489646971806,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_58_29,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_58_29,61.907522928650685,28.33591387293581,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_59_46,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_59_46,61.724223506030306,28.35068126648898,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_68_29,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_68_29,61.90511813073511,28.564246731794082,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180517T154802_35VNJ_68_38,S2B_MSIL2A_20180515T094029_N9999_R036_T35VNJ_68_38,61.80820505548138,28.559314473383534,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_25_40,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_25_40,38.41049533972064,-8.649736891746759,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_25_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_25_47,38.334793212647945,-8.650101634433595,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_26_39,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_26_39,38.42126795182062,-8.63593808510587,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_27_38,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_27_38,38.43203889857371,-8.62213517947273,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_30_39,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_30_39,38.421084239330405,-8.580952032249353,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_34_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_34_47,38.33435943252506,-8.526530719067216,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_35_65,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_35_65,38.13963946542027,-8.514097994052683,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_36_45,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_36_45,38.35587421313142,-8.498921911729022,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_44_24,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_44_24,38.58244712202584,-8.387132479508297,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_44_25,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_44_25,38.57163332856067,-8.387224360245845,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_44_33,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_44_33,38.485122253153726,-8.387957634575999,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_44_39,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_44_39,38.42023809801341,-8.38850552947493,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_46_23,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_46_23,38.59311331687052,-8.359483051648336,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_52_64,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_52_64,38.14926025325675,-8.281211292561158,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_53_46,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_53_46,38.34383010778979,-8.265560619404559,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_55_50,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_55_50,38.300399182247794,-8.238551231123505,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_56_45,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_56_45,38.35437871542534,-8.224252314503605,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_60_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_60_47,38.332375004320106,-8.169568055739846,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_63_63,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_63_63,38.15905572363092,-8.13044633765692,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_64_27,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_64_27,38.54824066642348,-8.112008475365588,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_64_32,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_64_32,38.49417458686557,-8.112672571395569,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_64_42,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_64_42,38.386040897629634,-8.113995433870231,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063421_29SNC_68_34,S2B_MSIL2A_20180515T112109_N9999_R037_T29SNC_68_34,38.47211844265526,-8.05791856772424,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_23_25,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_23_25,39.47408795033579,-8.672367568882317,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_23_53,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_23_53,39.17132810326608,-8.67377701955824,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_24_51,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_24_51,39.192914584942265,-8.659781333282686,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_25_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_25_47,39.23612527127108,-8.64566832489187,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_30_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_30_47,39.23589303937606,-8.576147719258842,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_31_67,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_31_67,39.019580098588506,-8.563580368802151,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_32_43,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_32_43,39.27903978019896,-8.54806210464512,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_32_46,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_32_46,39.246601372139324,-8.548270367688165,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_34_65,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_34_65,39.041043508313514,-8.52185018732336,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_36_26,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_36_26,39.46262320166898,-8.491079749144152,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_37_49,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_37_49,39.21387268492826,-8.47898028270752,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_38_68,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_38_68,39.00836362027271,-8.466631684225083,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_39_31,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_39_31,39.40837096024113,-8.449658865806404,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_27,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_27,39.45148485744891,-8.421425447792735,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_34,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_34,39.375798710552715,-8.422050707082096,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_42,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_42,39.28929903784675,-8.422762409381388,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_54,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_54,39.15954709228831,-8.423824233964215,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_55,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_55,39.14873429825479,-8.423912410314845,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_41_65,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_41_65,39.040605242501016,-8.424791570744189,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_42_49,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_42_49,39.213541130828496,-8.40948334546442,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_45_34,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_45_34,39.375508592223106,-8.366325422037626,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_47_23,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_47_23,39.49428657790649,-8.337337246717238,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_47_25,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_47_25,39.4726625702392,-8.337542442095724,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_48_56,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_48_56,39.137400669059375,-8.326810782357533,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_54_25,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_54_25,39.47206526045618,-8.239890391940794,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_55_63,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_55_63,39.061111563824774,-8.230447005380203,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_59_52,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_59_52,39.1796673686682,-8.173583819527217,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_60_47,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_60_47,39.233628399753435,-8.159047487221395,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_62_57,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_62_57,39.1253038166361,-8.132572456113158,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_63_56,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_63_56,39.13601179409512,-8.11855665710728,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_65_43,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_65_43,39.276352915305594,-8.088976483057124,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_66_27,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_66_27,39.449227850142115,-8.072781283371073,Portugal,Spring,"Temperate, dry summer, hot summer"
S1B_IW_GRDH_1SDV_20180515T063356_29SND_66_44,S2B_MSIL2A_20180515T112109_N9999_R037_T29SND_66_44,39.26543153265107,-8.0752080044876,Portugal,Spring,"Temperate, dry summer, hot summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_24_36,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_24_36,64.50645924951841,23.695059377931955,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_26_65,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_26_65,64.19361022275702,23.71404680797544,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_29_25,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_29_25,64.62242513086385,23.832107484464487,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_30_37,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_30_37,64.49288622212437,23.84367986890173,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_31_43,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_31_43,64.42787389228805,23.86187278017943,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_34_29,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_34_29,64.57695407676499,23.952738777727316,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_34_30,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_34_30,64.56620039165549,23.951573790619975,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_35_50,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_35_50,64.35062298041444,23.953300027859605,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_41_33,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_41_33,64.53033551425578,24.12291280806625,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_49_27,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_49_27,64.59046244835876,24.33052202734659,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_51_26,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_51_26,64.6000730530098,24.381898568546617,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_53_37,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_53_37,64.48068023162556,24.417112684071558,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_55_28,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_55_28,64.57624772921965,24.479257329158234,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_59_33,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_59_33,64.52011785447746,24.572220573997456,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_59_46,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_59_46,64.38040247060576,24.55404430531624,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_60_61,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_60_61,64.21858600159605,24.55800590728164,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180521T044858_34WFS_68_32,S2B_MSIL2A_20180521T100029_N9999_R122_T34WFS_68_32,64.52524033460152,24.798222621728655,Finland,Spring,"Cold, no dry season, cold summer"
S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_27_57,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_27_57,61.58940728750026,29.50605166302515,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T042416_35VPJ_28_33,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_28_33,61.84727338301812,29.549893505544134,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_29_39,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_29_39,61.78228084618151,29.56726709632105,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_34_25,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_34_25,61.93075182542949,29.694085089501915,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_38_42,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_38_42,61.74602305150744,29.768864415473967,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_39_43,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_39_43,61.73480327334336,29.79058491021579,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_45_28,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_45_28,61.89333517769303,29.942102021851962,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_46_26,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_46_26,61.91436082481773,29.966987347873207,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043256_35VPJ_46_35,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_46_35,61.81754144588299,29.957631443953538,Finland,Spring,"Cold, no dry season, warm summer"
S1A_IW_GRDH_1SDV_20180523T043321_35VPJ_46_39,S2B_MSIL2A_20180522T093029_N9999_R136_T35VPJ_46_39,61.77450990796057,29.953494861032155,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_25_52,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_25_52,60.767665097529424,27.56130728068162,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_30_54,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_30_54,60.74561311880326,27.670981235583813,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_38_51,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_38_51,60.77693506025989,27.847904933942235,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_40_39,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_40_39,60.905918740298894,27.895573634830164,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_48_44,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_48_44,60.85076630498005,28.070710949387628,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_61_34,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_61_34,60.95588039749638,28.362306786491846,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T153951_35VNH_65_26,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNH_65_26,61.04111578974925,28.454839489681092,Finland,Spring,"Cold, no dry season, warm summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_25_23,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_25_23,62.87513473259542,27.60116101907597,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_26_29,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_26_29,62.81041251355263,27.623379571880108,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_40_26,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_40_26,62.840874974169544,27.95392019492732,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_40_49,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_40_49,62.59318113316477,27.945968363308772,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_53_37,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_53_37,62.7200191190394,28.255116958552584,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_63_65,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_63_65,62.41623900970323,28.474697132373922,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNK_66_65,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNK_66_65,62.415484522961954,28.544356695927352,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_24_44,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_24_44,63.546709142549616,27.591117808165286,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_29_28,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_29_28,63.7184576825625,27.716151823092076,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_29_56,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_29_56,63.41693563923225,27.708619906882273,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_33_56,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_33_56,63.416426872328174,27.804747577826074,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_33_58,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_33_58,63.394889550822285,27.804144347070498,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_35_31,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_35_31,63.68535570631844,27.86089250507487,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_35_35,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_35_35,63.64228323617949,27.859587735101535,Finland,Spring,"Cold, no dry season, cold summer"
S1B_IW_GRDH_1SDV_20180524T154016_35VNL_36_63,S2B_MSIL2A_20180525T094029_N9999_R036_T35VNL_36_63,63.340623345780884,27.874545131247178,Finland,Spring,"Cold, no dry season, cold summer"
